score	bar_type	drain_bar	drain_tot	strkm_bar	strkm_tot	upstr_bars	hydro_rof	struct_rof	geo_rof	unique_id	featureid
0	2	0.1188	0.5634	0.458492713	1.648231966	2	0.12024492	0.621681782	0.897277516	1932	201478033
0.5	2	0.1791	1047.537	0.237311568	1158.061806	753	0.136043843	0.780839141	0.435006701	2440	201478436
0	2	7.9965	609.1875	6.883730625	629.9085729	331	0.931388424	0.742500797	0.264942503	1670	201477569
0	2	2.3364	2.6883	2.073378124	3.590261246	2	0.386780906	0.599446255	0.381100142	1965	201477873
0	2	3.5181	13.5567	4.815055364	19.27716085	26	0.370353434	0.065221699	0.674714191	2898	201479037
0	2	34.9002	228.4641	38.44324943	226.8745927	64	0.251916474	0.346786723	0.120142243	395	201475835
0	2	1.1502	63.5391	1.634127014	87.32622821	64	0.302880049	0.933248433	0.82641329	972	201476652
0	2	9.5535	185.787	13.53797177	284.8008159	219	0.739536251	0.059600464	0.543999259	2332	201478306
0	2	39.8547	474.9471	45.93607656	498.7018552	259	0.207268156	0.381137321	0.285797434	1208	201476938
0	2	1.872	15.3945	3.254446799	18.6947186	13	0.773782399	0.034477768	0.070004659	695	201476321
0.5	2	0.0261	0.0261	0.116440016	0.116440016	1	0.103381938	0.707122072	0.704141831	2608	201478592
0.3	2	0.3825	77.2119	0.553788656	86.91004728	55	0.204646577	0.301105692	0.501884802	1910	201477818
0	2	0	69.3459	0.006544809	78.10269325	21	0.803247306	0.111386798	0.499410472	167	201474918
0	2	0.09	5.6781	0.214825392	9.009417474	5	0.511447738	0.994836973	0.774793639	1842	201477767
0	2	0.8847	30.8115	1.210657248	34.75881088	24	0.215155599	0.988746127	0.529451384	2597	201478590
0	2	1.4076	13.3812	1.858900235	21.03249241	19	0.341655251	0.509724706	0.597695854	1766	201477773
0.5	2	1.557	1302.5259	2.623849727	1486.733458	1021	0.377905647	0.099319448	0.032850432	2820	201478794
0	2	8.568	11.4363	7.564647172	9.51514956	2	0.066417811	0.274091773	0.886591287	29	201473895
0	2	2.0772	10.4247	3.138132976	13.88599717	11	0.603680791	0.22187272	0.045006188	1901	201477884
0	2	0.9738	2.808	0.932903302	2.312935377	1	0.047678777	0.073718694	0.968909848	3489	201479809
0	2	6.4413	6.4413	3.917321164	3.917321164	0	0.714909195	0.04548353	0.811539622	1364	201477196
0.3	2	0.0873	8.6094	0.107072478	8.079130009	3	0.498497982	0.327701214	0.949424451	276	201475422
0	2	1.8189	3.5811	2.067550028	4.027912977	2	0.743449365	0.457760095	0.524007222	2789	201478753
0	2	1.3005	611.6103	1.229044547	632.6032937	337	0.145243566	0.40564211	0.434785252	1787	201477699
0	2	0.0099	2.7576	0.021186124	2.812458823	1	0.137355039	0.503993855	0.985432927	3146	201479241
0	2	1.6848	58.4271	1.602063681	75.0330648	77	0.513007512	0.813699523	0.354242944	3328	201479658
0	2	0.0054	13.9059	0.018191495	21.9179787	20	0.115991024	0.389126122	0.703695351	1032	201476701
0	2	1.3536	1.6704	2.055269561	2.325184386	2	0.510781964	0.817850845	0.878942158	2956	201479114
0	2	1.7838	12.7899	0.848688342	16.91119205	14	0.580838383	0.608523229	0.925027026	1982	201477936
0.6	2	2.7243	5.7492	3.65290314	9.43057861	5	0.426156165	0.423672919	0.96399602	910	201476589
0	2	0.6705	0.6705	0.44338427	0.44338427	0	0.333919997	0.733001396	0.806405163	2689	201478764
0	2	0.4194	13.8924	0.480450158	21.74404719	21	0.204375085	0.707246178	0.498583536	1767	201477773
0	2	3.3669	8.0523	3.262823455	7.257525156	5	0.910845416	0.178248291	0.722013976	2074	201478049
0	2	0.3348	0.5301	0.452340202	0.604496484	1	0.924785119	0.901322997	0.44868635	3044	201479072
0	2	0.0072	0.9711	0.004841346	1.107551779	5	0.700543691	0.660303051	0.949070813	3356	201479567
0	2	3.447	4.1733	4.649913021	5.183466632	3	0.93512495	0.788138871	0.05874001	3290	201479811
0	2	0.4041	3.6243	0.916984531	5.942386968	18	0.916144102	0.363910858	0.971204271	2282	201478241
0	2	0.684	0.684	0.395676185	0.395676185	0	0.162259974	0.733394196	0.839123439	1024	201476700
0	2	1.1124	1.1124	0.202261063	0.202261063	0	0.930073239	0.705188636	0.182867599	1454	201477260
0	2	1.4445	6.8733	0.317341705	5.550617242	5	0.663816487	0.056843827	0.384024781	210	201475065
0	2	0.5706	0.5706	0.447733618	0.447733618	0	0.845547435	0.803335955	0.669528153	461	201476132
0.6	2	0.9702	7.4115	0.149471232	4.066792396	1	0.052130916	0.663841972	0.675197545	1365	201477196
0	2	0.1917	1.044	0.471599897	1.550012674	2	0.535246778	0.356531096	0.67274828	1730	201477839
0.3	2	2.4768	2.4903	2.379876346	2.412905401	1	0.163334118	0.5009566	0.833114904	371	201475844
0	2	2.5947	10.5534	2.740266282	13.15468514	14	0.490700367	0.613712256	0.982285195	1211	201476941
0	2	0.9144	0.9144	0.59044108	0.59044108	0	0.80498997	0.831890265	0.386467173	1436	201477228
0	2	0.2286	0.2286	0.34657581	0.34657581	0	0.552495016	0.449138104	0.856470628	1048	201476890
0	2	1.3554	4.7007	1.030921854	1.602320201	2	0.645560898	0.689438027	0.546895389	463	201476132
